Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 12/16  22:00:00,964.5358456,101.2470396,479.7567432,0,55.62514452,124.5586935,527.163167,475.9766617,42.48502471,8.701480546
 12/16  23:00:00,954.9497387,101.2470396,467.553563,0,46.09303362,124.5586935,541.6852859,495.9797812,28.3233498,17.38215494
 12/16  00:00:00,933.0675971,101.2470396,445.4992163,0,46.09303362,124.5586935,529.7911747,506.9288668,14.1616749,8.700632975
 12/17  01:00:00,892.0974747,101.2470396,434.348317,0,34.96165543,113.3127805,540.1757137,517.1276201,5.664669961,17.38342364
 12/17  02:00:00,861.37616,101.2470396,418.9452584,0,34.96165543,113.3127805,543.542516,529.1777521,5.664669961,8.700093977
 12/17  03:00:00,847.674642,101.2470396,409.0220804,0,34.96165543,113.3127805,565.237899,542.1913356,5.664669961,17.38189346
 12/17  04:00:00,840.7392933,101.2470396,400.6451584,0,34.96165543,113.3127805,569.0956099,554.7290981,5.664669961,8.701841866
 12/17  05:00:00,818.8631289,101.2470396,381.164081,0,44.49376632,113.3127805,582.7371146,559.6895262,5.664669961,17.38291846
 12/17  06:00:00,810.4123437,101.2470396,371.2958449,0,44.49376632,113.3127805,596.9076299,574.0449119,14.1616749,8.70104309
 12/17  07:00:00,886.4218446,101.2470396,369.5576897,0,54.02587722,176.8892702,555.3877545,518.362768,28.3233498,8.701636769
 12/17  08:00:00,888.7434643,101.2470396,374.4491191,0,54.02587722,184.3865456,572.9281028,513.0605457,42.48502471,17.38253236
 12/17  09:00:00,1000.280156,101.2470396,410.7222182,0,65.15725541,220.0431645,552.6685064,478.5707734,56.64669961,17.45103341
 12/17  10:00:00,1044.362616,101.2470396,450.0604552,0,65.15725541,212.5458892,523.7348558,463.732347,42.48502471,17.51748416
 12/17  11:00:00,1107.293778,101.2470396,496.5319222,0,65.15725541,220.0431645,547.238065,450.0616675,70.80837451,26.36802298
 12/17  12:00:00,1135.172846,101.2470396,524.8197634,0,65.15725541,220.0431645,534.799054,437.6214679,70.80837451,26.36921163
 12/17  13:00:00,1145.757284,101.2470396,536.6896919,0,65.15725541,220.0431645,522.0380908,424.8640901,70.80837451,26.36562618
 12/17  14:00:00,1147.47763,101.2470396,544.064742,0,65.15725541,212.5458892,478.9539255,404.7207777,56.64669961,17.58644814
 12/17  15:00:00,1150.265924,101.2470396,547.1005698,0,65.15725541,212.5458892,448.4003199,379.54598,42.48502471,26.36931517
 12/17  16:00:00,1146.273422,101.2470396,545.6048185,0,65.15725541,212.5458892,462.5730611,379.5560541,56.64669961,26.37030744
 12/17  17:00:00,1126.571785,101.2470396,553.2169827,0,65.15725541,220.0431645,495.1348873,383.7983205,84.97004941,26.36651733
 12/17  18:00:00,1102.831232,101.2470396,559.0679286,0,54.02587722,184.3865456,505.1699246,402.6849789,84.97004941,17.51489627
 12/17  19:00:00,1069.551316,101.2470396,554.7880172,0,44.49376632,163.4543149,540.7789956,438.4262615,84.97004941,17.38268468
 12/17  20:00:00,1042.564382,101.2470396,551.9259497,0,44.49376632,155.9570395,513.0949579,447.7460098,56.64669961,8.702248415
 12/17  21:00:00,954.7666545,101.2470396,513.4386135,0,44.49376632,124.5586935,563.4328305,489.4049715,56.64669961,17.38115936
 12/17  22:00:00,884.71669,101.2470396,453.6941552,0,44.49376632,124.5586935,554.9752077,503.7887391,42.48502471,8.701443896
 12/17  23:00:00,909.3967761,101.2470396,475.5842918,0,34.96165543,124.5586935,571.0257363,525.3202171,28.3233498,17.38216942
 12/17  00:00:00,925.0105738,101.2470396,482.6777597,0,34.96165543,124.5586935,558.44122,535.5788852,14.1616749,8.70065989
 12/18  01:00:00,895.6322567,101.2470396,467.7041474,0,46.09303362,113.3127805,561.0188282,546.6527767,5.664669961,8.701381473
 12/18  02:00:00,876.4275242,101.2470396,445.9219694,0,46.09303362,113.3127805,586.2971957,563.2479021,5.664669961,17.38462362
 12/18  03:00:00,851.0005907,101.2470396,421.4763027,0,46.09303362,113.3127805,590.8042216,576.438799,5.664669961,8.700752662
 12/18  04:00:00,847.889984,101.2470396,416.0440345,0,46.09303362,113.3127805,610.6501325,587.6021484,5.664669961,17.38331415
 12/18  05:00:00,932.9467902,101.2470396,412.3338329,0,100.1506573,148.9693994,583.6912274,569.3239639,5.664669961,8.702593584
 12/18  06:00:00,921.0544953,101.2470396,400.5398996,0,100.1506573,149.8943994,1025.324543,993.7789327,14.1616749,17.38393565
 12/18  07:00:00,1141.497086,101.535075,394.1672442,0,176.4710373,302.6124365,734.7020361,697.6768533,28.3233498,8.701833016
 12/18  08:00:00,1252.731693,101.8458513,392.9013258,0,243.2593065,310.1097119,709.6788218,640.9144321,42.48502471,26.27936502
 12/18  09:00:00,1313.525719,101.9751545,413.0594445,0,243.2593065,310.1097119,675.0594397,600.8072153,56.64669961,17.60552478
 12/18  10:00:00,1404.062598,102.0743083,460.5520919,0,243.2593065,302.6124365,651.952532,574.1517851,42.48502471,35.31572216
 12/18  11:00:00,1479.715191,102.2266078,524.91791,0,243.2593065,310.1097119,646.4699251,540.1743494,70.80837451,35.48720115
 12/18  12:00:00,1501.0932,102.6371731,537.7109784,0,243.2593065,310.1097119,620.4520911,514.0952316,70.80837451,35.54848493
 12/18  13:00:00,1471.582806,103.0083018,544.1956262,0,243.2593065,310.1097119,587.321118,489.9729441,70.80837451,26.53979947
 12/18  14:00:00,1508.560962,103.3772088,547.9405029,0,243.2593065,302.6124365,558.5832736,457.4969624,56.64669961,44.43961161
 12/18  15:00:00,1513.617277,103.8197637,543.8922826,0,243.2593065,302.6124365,499.59534,423.6406182,42.48502471,33.4696971
 12/18  16:00:00,1513.073846,104.4741798,538.8624026,0,243.2593065,302.6124365,483.5092949,398.269524,56.64669961,28.59307135
 12/18  17:00:00,1510.736748,104.9603258,537.7803112,0,243.2593065,310.1097119,498.6680829,387.2446925,84.97004941,26.45334096
 12/18  18:00:00,1527.265013,105.2326227,558.946456,0,243.2593065,310.1097119,518.002262,406.8237021,84.97004941,26.20851053
 12/18  19:00:00,1257.911024,101.2470396,564.1486103,0,166.9389264,199.1109338,478.5790353,384.8849418,84.97004941,8.724044036
 12/18  20:00:00,1226.23962,101.2470396,561.0959099,0,166.9389264,191.6136585,466.2149951,392.1428751,56.64669961,17.42542033
 12/18  21:00:00,1090.752913,101.2470396,558.4264771,0,100.1506573,124.5586935,510.1156159,436.0408952,56.64669961,17.42802111
 12/18  22:00:00,1048.929869,101.2470396,546.3180695,0,100.1506573,124.5586935,496.6335189,445.4455655,42.48502471,8.702928728
 12/18  23:00:00,889.4246442,101.2470396,454.9040989,0,46.09303362,124.5586935,514.7341291,469.0279475,28.3233498,17.38283171
 12/18  00:00:00,894.3989408,101.2470396,457.5534928,0,46.09303362,124.5586935,502.4147481,479.5507346,14.1616749,8.702338563
 12/19  01:00:00,875.6579211,101.2470396,449.6868406,0,46.09303362,113.3127805,513.6488908,490.6011134,5.664669961,17.38310746
 12/19  02:00:00,866.4485586,101.2470396,442.9323193,0,46.09303362,113.3127805,514.5907608,500.2242547,5.664669961,8.701836131
 12/19  03:00:00,851.2093153,101.2470396,429.9156345,0,46.09303362,113.3127805,531.9793228,508.931568,5.664669961,17.38308488
 12/19  04:00:00,841.1079355,101.2470396,420.1264732,0,46.09303362,113.3127805,532.2571513,517.8913125,5.664669961,8.70116877
 12/19  05:00:00,933.5043527,101.2470396,418.6271308,0,100.1506573,148.9693994,517.9787833,503.6123257,5.664669961,8.701787579
 12/19  06:00:00,919.3511995,101.4398484,405.0550717,0,100.1506573,149.8943994,842.7443482,811.1990789,14.1616749,17.38359437
 12/19  07:00:00,1125.783391,102.1589894,387.6751398,0,176.4710373,302.6124365,637.5962927,600.5718333,28.3233498,8.701109629
 12/19  08:00:00,1240.979907,102.3986328,388.0143107,0,243.2593065,310.1097119,632.1044178,563.3383522,42.48502471,26.28104091
 12/19  09:00:00,1311.339446,103.0795675,424.997903,0,243.2593065,310.1097119,610.8544406,527.8094726,56.64669961,26.39826841
 12/19  10:00:00,1434.379077,103.9380841,500.91089,0,243.2593065,302.6124365,570.1178635,501.1416201,42.48502471,26.4912187
 12/19  11:00:00,1501.410232,104.7719029,538.1397715,0,243.2593065,310.1097119,577.7708601,471.4655529,70.80837451,35.49693273
 12/19  12:00:00,1519.233245,105.5156943,546.1976926,0,243.2593065,310.1097119,554.7024386,448.3344568,70.80837451,35.55960728
 12/19  13:00:00,1450.951574,106.2250228,510.8084105,0,243.2593065,310.1097119,530.9838598,424.7874345,70.80837451,35.38805081
 12/19  14:00:00,1475.989813,107.0230834,492.5046203,0,243.2593065,302.6124365,487.853027,395.6550715,56.64669961,35.55125591
 12/19  15:00:00,1473.645806,107.9873332,491.0850438,0,243.2593065,302.6124365,439.6465484,361.6702745,42.48502471,35.49124915
 12/19  16:00:00,1472.234457,108.9217316,490.8711409,0,243.2593065,302.6124365,431.313248,339.2401143,56.64669961,35.42643416
 12/19  17:00:00,1458.198438,109.2103783,504.0572687,0,243.2593065,310.1097119,458.9502496,347.5233206,84.97004941,26.4568796
 12/19  18:00:00,1488.819378,109.3805232,535.067219,0,243.2593065,310.1097119,465.6822282,363.2307864,84.97004941,17.48139241
 12/19  19:00:00,1249.267717,101.2470396,561.8059535,0,166.9389264,199.1109338,461.6284478,359.232261,84.97004941,17.42613741
 12/19  20:00:00,1252.575005,101.2470396,574.627673,0,166.9389264,191.6136585,429.7733001,364.4017696,56.64669961,8.724830883
 12/19  21:00:00,1129.279205,101.2470396,568.07329,0,100.1506573,124.5586935,479.932518,405.8587686,56.64669961,17.42704975
 12/19  22:00:00,1092.437726,101.2470396,559.4248212,0,100.1506573,124.5586935,475.6752637,415.8012371,42.48502471,17.38900192
 12/19  23:00:00,1020.922395,101.2470396,553.7465038,0,46.09303362,124.5586935,474.9298333,437.9047744,28.3233498,8.701709107
 12/19  00:00:00,1021.282987,101.2470396,550.4271132,0,46.09303362,124.5586935,470.7248075,446.902838,14.1616749,9.660294629
 12/20  01:00:00,1012.548076,101.2470396,548.5924197,0,46.09303362,113.3127805,476.519847,454.4297637,5.664669961,16.42541331
 12/20  02:00:00,1007.746621,101.2470396,546.4210227,0,46.09303362,113.3127805,479.4491854,465.0826414,5.664669961,8.70187406
 12/20  03:00:00,1008.628002,101.2470396,543.344502,0,46.09303362,113.3127805,495.4439952,472.3935748,5.664669961,17.38575048
 12/20  04:00:00,1013.159624,101.2470396,543.6195639,0,46.09303362,113.3127805,491.9467303,477.5807948,5.664669961,8.70126553
 12/20  05:00:00,1096.487359,101.2470396,542.4527336,0,100.1506573,148.9693994,489.2125662,466.1634542,5.664669961,17.38444207
 12/20  06:00:00,1097.327074,101.6928297,540.4530172,0,100.1506573,149.8943994,723.7880948,700.9232042,14.1616749,8.703215723
 12/20  07:00:00,1323.604647,102.7549527,540.2007071,0,176.4710373,302.6124365,573.4696622,527.7617502,28.3233498,17.38456218
 12/20  08:00:00,1437.936631,104.4232248,539.3404863,0,243.2593065,310.1097119,550.8741038,490.8613103,42.48502471,17.52776874
 12/20  09:00:00,1470.866202,105.3886756,542.6341163,0,243.2593065,310.1097119,544.8272909,461.7794421,56.64669961,26.40114918
 12/20  10:00:00,1505.665826,106.2822375,550.9234183,0,243.2593065,302.6124365,506.1326802,437.1586644,42.48502471,26.48899112
 12/20  11:00:00,1503.395779,106.9378291,541.1425431,0,243.2593065,310.1097119,521.0732939,414.7530658,70.80837451,35.51185358
 12/20  12:00:00,1486.656328,107.5740944,513.3142716,0,243.2593065,310.1097119,511.2734481,396.0052557,70.80837451,44.45981795
 12/20  13:00:00,1432.117071,108.4110479,497.5102989,0,243.2593065,310.1097119,473.7226937,376.3599745,70.80837451,26.55434469
 12/20  14:00:00,1475.277952,109.2905363,492.2004207,0,243.2593065,302.6124365,441.8873009,349.674467,56.64669961,35.56613433
 12/20  15:00:00,1475.659188,110.0097435,487.1380083,0,243.2593065,302.6124365,409.9059845,331.9148358,42.48502471,35.50612401
 12/20  16:00:00,1462.959372,110.9892045,487.5024844,0,243.2593065,302.6124365,409.2364157,317.1495424,56.64669961,35.44017369
 12/20  17:00:00,1462.936283,111.6582674,492.4719553,0,243.2593065,310.1097119,421.3701894,309.9428984,84.97004941,26.4572416
 12/20  18:00:00,1479.218159,111.5631514,503.6858612,0,243.2593065,310.1097119,432.0860241,329.6354396,84.97004941,17.48053514
 12/20  19:00:00,1238.932265,101.2470396,551.9415844,0,166.9389264,199.1109338,441.7438645,339.345496,84.97004941,17.42831909
 12/20  20:00:00,1246.459989,101.2470396,577.4896874,0,166.9389264,191.6136585,420.8236215,346.747597,56.64669961,17.42932494
 12/20  21:00:00,1114.808419,101.2470396,575.0199317,0,100.1506573,124.5586935,461.162235,387.089614,56.64669961,17.42592137
 12/20  22:00:00,1080.568381,101.2470396,570.2410212,0,100.1506573,124.5586935,448.1346513,396.9452579,42.48502471,8.704368725
 12/20  23:00:00,1002.334489,101.2470396,565.3427893,0,46.09303362,124.5586935,459.7677302,420.2853512,28.3233498,11.15902922
 12/20  00:00:00,997.7604378,101.2470396,562.4458364,0,46.09303362,124.5586935,460.9887723,431.9011862,14.1616749,14.92591116
 12/21  01:00:00,983.2675337,101.2470396,559.0115299,0,46.09303362,113.3127805,457.030355,442.6636204,5.664669961,8.702064605
 12/21  02:00:00,979.0752378,101.2470396,554.9664959,0,46.09303362,113.3127805,475.5732683,452.5255485,5.664669961,17.38304986
 12/21  03:00:00,932.3621016,101.2470396,513.888099,0,46.09303362,113.3127805,477.3233855,462.9571571,5.664669961,8.701558402
 12/21  04:00:00,880.9486702,101.2470396,461.9765877,0,46.09303362,113.3127805,496.2965851,473.2468166,5.664669961,17.38509853
 12/21  05:00:00,1067.716499,101.2470396,539.2427093,0,100.1506573,148.9693994,472.3571131,457.9914143,5.664669961,8.701028864
 12/21  06:00:00,1087.762774,101.7705875,543.4091163,0,100.1506573,149.8943994,697.5351699,665.9893795,14.1616749,17.3841155
 12/21  07:00:00,1313.317282,103.6201298,540.3416703,0,176.4710373,302.6124365,547.4774167,510.4511161,28.3233498,8.702950787
 12/21  08:00:00,1427.347841,105.3885962,538.6288042,0,243.2593065,310.1097119,542.4402473,473.6707702,42.48502471,26.28445238
 12/21  09:00:00,1461.252585,106.4409518,538.5855795,0,243.2593065,310.1097119,526.3857724,443.3366448,56.64669961,26.40242793
 12/21  10:00:00,1501.898189,107.2677005,543.0348869,0,243.2593065,302.6124365,490.2856343,421.3031105,42.48502471,26.4974991
 12/21  11:00:00,1517.852866,107.9240018,549.8364593,0,243.2593065,310.1097119,507.6079948,401.3003309,70.80837451,35.49928938
 12/21  12:00:00,1516.612732,108.3606132,555.5784998,0,243.2593065,310.1097119,497.7773031,391.4065258,70.80837451,35.56240281
 12/21  13:00:00,1472.553332,108.9232134,560.4502742,0,243.2593065,310.1097119,487.4903375,381.2909815,70.80837451,35.39098151
 12/21  14:00:00,1507.062892,109.5986016,562.7492388,0,243.2593065,302.6124365,455.1133646,362.9114713,56.64669961,35.55519377
 12/21  15:00:00,1498.211256,110.3664032,551.394326,0,243.2593065,302.6124365,421.3386897,343.3582333,42.48502471,35.49543177
 12/21  16:00:00,1504.995809,111.0512539,549.3848893,0,243.2593065,302.6124365,421.4337907,329.3561985,56.64669961,35.43089259
 12/21  17:00:00,1526.619709,111.3404766,559.8169113,0,243.2593065,310.1097119,440.2756021,328.8456158,84.97004941,26.45993682
 12/21  18:00:00,1541.044681,111.2559164,562.1623037,0,243.2593065,310.1097119,451.1059066,348.6530242,84.97004941,17.48283299
 12/21  19:00:00,1264.717094,101.2470396,559.166203,0,166.9389264,199.1109338,457.4914108,355.0939285,84.97004941,17.42743279
 12/21  20:00:00,1256.090866,101.2470396,557.0305582,0,166.9389264,191.6136585,426.7421239,361.3732671,56.64669961,8.722157187
 12/21  21:00:00,1124.566285,101.2470396,554.4072368,0,100.1506573,124.5586935,476.2425269,402.1672949,56.64669961,17.42853234
 12/21  22:00:00,1069.725977,101.2470396,551.5377762,0,100.1506573,124.5586935,476.0280393,416.1551653,42.48502471,17.38784928
 12/21  23:00:00,911.5918729,101.2470396,471.8625121,0,46.09303362,124.5586935,481.7020789,444.6762581,28.3233498,8.70247106
 12/21  00:00:00,915.2728592,101.2470396,467.4219716,0,46.09303362,124.5586935,489.2897687,457.7436919,14.1616749,17.38440189
 12/22  01:00:00,941.1912704,101.2470396,495.4926502,0,46.09303362,113.3127805,480.5908674,466.2241588,5.664669961,8.702038622
 12/22  02:00:00,938.2246083,101.2470396,494.1826537,0,46.09303362,113.3127805,488.6327263,474.2653003,5.664669961,8.702756103
 12/22  03:00:00,911.9131674,101.2470396,473.5030332,0,46.09303362,113.3127805,508.5415083,485.4918025,5.664669961,17.38503583
 12/22  04:00:00,880.3142072,101.2470396,446.3638234,0,46.09303362,113.3127805,511.9100131,497.543124,5.664669961,8.702219193
 12/22  05:00:00,950.116362,101.2470396,427.5076971,0,100.1506573,148.9693994,508.25477,485.2036003,5.664669961,17.38649975
 12/22  06:00:00,944.0528012,101.8001806,420.3976236,0,100.1506573,149.8943994,738.0057594,715.1423895,14.1616749,8.701694971
 12/22  07:00:00,1166.658632,103.4596391,412.9355919,0,176.4710373,302.6124365,595.8473376,550.1372125,28.3233498,17.38677521
 12/22  08:00:00,1275.67652,105.2276822,407.5757601,0,243.2593065,310.1097119,575.7782104,515.7625261,42.48502471,17.53065959
 12/22  09:00:00,1332.526196,106.2519707,432.7693015,0,243.2593065,310.1097119,566.9642162,483.9108293,56.64669961,26.40668722
 12/22  10:00:00,1412.254116,106.9689054,472.2810164,0,243.2593065,302.6124365,542.1762454,464.3735214,42.48502471,35.31769921
 12/22  11:00:00,1477.227802,107.6432052,533.3709507,0,243.2593065,310.1097119,545.7481162,439.4475961,70.80837451,35.49214562
 12/22  12:00:00,1497.748162,108.1912133,546.600553,0,243.2593065,310.1097119,528.3397367,421.9772922,70.80837451,35.55406995
 12/22  13:00:00,1471.936539,108.7112219,553.2965611,0,243.2593065,310.1097119,501.7668302,404.4084682,70.80837451,26.54998743
 12/22  14:00:00,1516.68244,109.353032,557.9254312,0,243.2593065,302.6124365,474.3718129,382.1467376,56.64669961,35.57837572
 12/22  15:00:00,1519.131708,110.0674252,552.6509681,0,243.2593065,302.6124365,433.8424205,355.8391559,42.48502471,35.51823984
 12/22  16:00:00,1520.171048,110.8796357,543.0493644,0,243.2593065,302.6124365,430.0477422,337.949298,56.64669961,35.4517446
 12/22  17:00:00,1536.380537,111.3079689,546.1038641,0,243.2593065,310.1097119,447.3284869,335.8988019,84.97004941,26.45963563
 12/22  18:00:00,1554.725444,111.2748855,554.5786999,0,243.2593065,310.1097119,468.7227499,357.5406315,84.97004941,26.21206904
 12/22  19:00:00,1271.174439,101.2470396,552.9597883,0,166.9389264,199.1109338,457.5227774,363.8273469,84.97004941,8.725381089
 12/22  20:00:00,1251.869456,101.2470396,550.804773,0,166.9389264,191.6136585,444.107616,370.0327292,56.64669961,17.42818719
 12/22  21:00:00,1112.488473,101.2470396,547.7273422,0,100.1506573,124.5586935,485.227895,411.1514762,56.64669961,17.4297192
 12/22  22:00:00,1037.876296,101.2470396,512.8886629,0,100.1506573,124.5586935,475.0929454,423.9036092,42.48502471,8.704311542
 12/22  23:00:00,918.042024,101.2470396,458.2712513,0,46.09303362,124.5586935,495.0674146,449.3582068,28.3233498,17.38585801
 12/22  00:00:00,921.6867572,101.2470396,465.5900665,0,46.09303362,124.5586935,485.8713128,463.0082331,14.1616749,8.701404801
 12/23  01:00:00,897.0487193,101.2470396,458.7071992,0,46.09303362,113.3127805,497.5540503,474.5029628,5.664669961,17.38641754
 12/23  02:00:00,896.1274599,101.2470396,456.7433247,0,46.09303362,113.3127805,497.7567801,483.3884891,5.664669961,8.703621075
 12/23  03:00:00,887.426472,101.2470396,449.8006088,0,46.09303362,113.3127805,516.1033749,493.0545373,5.664669961,17.38416765
